text,author
一阵一阵的大风渣沫，还时时吹上面来,YD
“可不是么？她们不但唱戏，还弹琴舞剑，做诗写字来着,YD
晚饭后又去王女士那里，请她们坐了汽车，再往北京大戏院去看elinorglynsbeyondtherock的影片,YD
于是他也同轿夫他们一样，笑迷迷地对我说了一大串话,YD
等了半点多钟，静儿还尽在那里同那男人说笑，他等得不耐烦起来，就同伤弓的野兽一般，匆匆的走了,YD
郑秀岳所最恐惧的孤独的时间终于开始了，第一天在课堂上、在自修室、在操场膳室，好像是在做梦的样子,YD
“噢，我错怪你了，我错怪你了,YD
正因为商务不盛的原因，这些南欧的流人，寄寓在此地的，也没有那一种殖民地的商人的紧张横暴的样子,YD
致《现代评论》编辑,YD
大约是几天来运动不足，消化不良的缘故，头一搁上枕，就作了许多乱梦,YD
邻住者的二妹，这几天来，当她早晨出去上工的时候，我总在那里酣睡，只有午后下工回来的时候，有几次有见面的机会,YD
轿夫们喜欢极了，同打过吗啡针后的鸦片嗜好者一样，立时将态度一变，变得有说有笑了,YD
那天晚上，正下弦的月亮刚从东边升起来的时候,YD
等到我告诉他一个人独离在城外的公园，晚上回去——尤其是像这样的晚上——真有些胆怯的时候，他就跳起来说：“那你为什么不搬到谢月英住的那个旅馆里去呢？那地方去公署不远，去戏园尤其近,YD
三月廿七日（旧历三月初五），星期五，晴,YD
一直问到五马路边上的一家小铺子里，我看看夹衫是怎么也买不成了，才买定了一件竹布单衫，马上就把它换上,YD
怪不得今天破晓的时候，还听见了一阵喇叭的吹唱，怪不得走出新寓的时候，还看见了一名荷枪直立的守卫士兵,YD
伊人同k和b，说了几句话，看看近视眼的k，好像有不喜欢的样子形容在面上，所以他就也不再说下去了,YD
他酒醉的时候，每对静儿说他的亡妻是怎么好，怎么好，怎么被他母亲虐待，怎么的染上了肺病，死的时候，怎么的盼望他,YD
质夫在房里电灯下坐着，守了一个钟头，觉得苦极了,YD
伊人又禁不住的笑了,YD
再向西天一看，他只见西方青苍苍的天底下，有一颗明星，在那里摇动,YD
“我有什么信？不是我的！”,YD
讲到这里，他的语声同小孩悲咽时候似的发起颤来了,YD
他为我介绍了那另外的两位同志，我们就一同的上了万顷堂，上了管社山，我等不到一碗清茶泡淡的时候，就设辞和他们告别了,YD
将一双泪盈的眼睛注视着冯世芬的脸部，她只摇了摇头，表示她并没有什么，并没有谁欺侮她的意思,YD
他妹妹也笑了起来，举起眼睛来向她娘看了一眼,YD
此后予不欲往隆儿处矣！,YD
她们不过在怨李文卿的弃旧恋新，最近终把她们一个个都丢开了而在另寻新恋，因此所以想借这机会来报报她们的私仇,YD
那狡猾的马夫，突然吃了一惊，噗的从那坐凳上跌下来，他的马一时也惊跳了一阵，幸而他虽跌倒在地下，他的马缰绳，还牢捏着不放，所以马没有跳跑,YD
直到第三天的天将亮的时候，他拖着铁链，爬到了富春江下游的钱塘江岸，纵身一跳，竟于狂风大雨之中跳到了正在涨潮的大江心里,YD
电灯光为火锅的热气所包住，照得房里朦朦胧胧,YD
教会里的祈祷和忏悔，意义就在这里,YD
我一边喝酒，一边在那里静观世态,YD
在被窝里躺着，像这样的被幻想扰恼，横竖是睡不着觉的，并且自月英起来以后，被窝也变得冰冷冰冷了，所以我就下了一个决心，走出床来，起来洗面刷牙,YD
同时他也仿佛在那里想上城外去跑，见了我，也自然而然的发了这一个提议，所以我们俩不待说第二句话，就走上了向校门的那条石砌的大路,YD
李文卿用了她那一副沙喉咙和与男子一样的姿势动作在讲台上讲了一个钟头,YD
闻道江南未息兵，家山西望最关情,YD
我当时刚从乡下出来，在一家报馆里当编辑,YD
福州西湖，规模虽小，但疏散之致，亦楚楚可怜，缺点在西北面各小山上的没有森林，改日当向建设厅去说说,YD
平时老喜欢读悲歌慷慨的文章，自己捏起笔来，也老是痛哭淋漓，呜呼满纸的我这一个热血青年，在书斋里只想去冲锋陷阵，参加战斗,YD
咳嗽了一阵，想伸出头去吐痰，把眼睛一转，我却看见了昨天月英的那一包材料，还搁在我的枕头边上,YD
这一年的暑假，总算过得最快乐，最闲适,YD
晨起又有三山中学之青年三人来访，为写条幅两张，横额一块,YD
这真叫作庸人自扰也,YD
而尤其使我惊异的，是那个头大尾巴小，戴着金边近视眼镜的顽皮小孩，平时那样的不用功，那样的爱看小说——他平时拿在手里的总是一卷有光纸上印着石印细字的小本子——而考起来或作起文来却总是分数得得最多的一个,YD
海上风平，一似长江无波浪时的行程；食量大增，且因遇见了同舱同乡的张君铭（号涤如，系乡前辈暄初先生之子），谈得起劲，把船行的迟步都忘记在脑后,YD
怀归半为西湖景，惜别非关北里闾,YD
你快进去，大小姊，你去劝劝我们太太,YD
从她那里出来，太阳已经很高了,YD
一九二七年四月十一日的夜半,YD
因为我想等二妹回来同她一道吃,YD
放火的放火，肉搏的肉搏，苦战到了二十二日的晚间，革命的民众，终于胜利了，闽海匪军真正地被杀得片甲不留,YD
（选自《达夫书简》，一九八二年五月天津人民出版社版）,YD
“王先生！我想上街上买点东西，姥姥病倒了，不能和我出来，你有没有时间，可以和我一道去？”,YD
这时候我因为已经跟她们走了半天了，胆量已比从前大了一点，并且好奇心也在开始活动，有“率性跟她们一阵，看她们到底走上什么地方去”的心思,YD
倒是在上座和他对酌的他那年老的娘，看他吃得太快了，就又宽慰他说：,YD
乾隆三十六年的新春带了许多风霜雨雪到太平府城里来，一直到了正月尽头，天气方才晴朗,YD
但遇到了她，等她走过去后，或用功用得很疲乏把眼睛从书本子举起的一瞬间，心里又老在盼望，盼望着她再来一次，再上我的眼面前来立着对我微笑一脸,YD
那边并无灯火看得出来，只有一层蒙蒙的月光，罩在树林的上面，一块树林的黑影，教人想到神秘的事迹上去,YD
伊人急忙走开了之后，她还在那里笑着，看了伊人的恼羞的样子，她就问他说：,YD
在东车站的长廊下和女人分开以后，自家又剩了孤零丁的一个,YD
北方人念阵字，总老像是层字，平平仄仄起来，这念错的歧韵，倒来得正好,YD
结果是她们四个人先回大新旅馆，我告诉她们今晚上想到衙门去一趟办点公事，所以就在公署前头和她们分了手,YD
最好，还要在牵牛花底，教长着几根疏疏落落的尖细且长的秋草，使作陪衬,YD
我一半也觉得走路走得太多了，一半也想给那个知客僧以一点颜色看看，所以就走了上去对轿夫说：,YD
他说元旦起到初五上是封关的，可是昨天午后有一只因积货迟了的下水船，船上有没有搭客，他却没有留心,YD
“又不是小孩子，会走错路走不回来的,YD
她在电灯底下，走来走去，两只奶头紫黑色的下垂皮奶，向左向右的摇动得很厉害,YD
所以走出梅园，我就先叫了一乘车子，再回到惠山寺去，打算从那里再由别道绕至湖滨，好去赶上看湖边的落日,YD
陈家和她们对门而居，时常往来，因此我也于无意之中，和她们中间最活泼的老二认识了,YD
我拿了支票，写了一张收条，和手折一同留下，临走时并且对他们谢了一阵，出来走上寒空下的街道的时候，心里又莫名其妙的起了一种感慨,YD
“他说他因为要预备进神学校去，但是依我看来，他还是去进疯狂病院的好,YD
已经是夜色朦胧的时候了，我看不清她的颜面全部的组织；不过她的两只大眼睛，却闪烁得厉害，并且不知从何处来的，和一阵冷风似的一种电力，把我的精神摇动了一下,YD
坐在她的脚后，在灰暗的电灯底下守视着她的一位幼年男工，看见她的头动了一动，马上就站了起来，走到了她的头边,YD
他避来避去想避他的同学，然而无论到了什么地方，他的同学的眼光，总好像怀了恶意，射在他的背脊上面,YD
相思已苦，更愁予、身世萧条,YD
而她父亲坐了出去的那一乘包车也总不回来,YD
她想起了在学校里和冯世芬在一道的时节的情形，想起了冯世芬出走以后的她的感情的往事起伏，更想起了她对冯世芬的母亲，实在太对不起了，自从冯世芬走后，除在那一年暑假中只去了一两次外，以后就绝迹的没有去过,YD
她唱的山歌，颇有些儿悲凉的情味：,YD
最后他走转来过这墙门口的时候，里面却走出了一个与他年纪相仿的女人来,YD
但翻转信背一看，却是杭州翁家山的翁某某所发，我立时就想起了那位好学不倦，面容妩媚，多年不相闻问的旧同学老翁,YD
本月二十六日午前九时，在牛込若松町女子医学专门学校前之空地上发见，距死约可四小时,YD
k也擎了两手叫着说：“es，es，alright，alright，mistabyareyare！”,YD
“扑嗒”地一响，我的右眼上面的太阳穴里就凉阴阴地起了一种刺激的感觉，接着就有点痛起来了,YD
我手指着那些在林间散点着的小小的茅庵，回头来就问车夫：“我们可能进去？”车夫说：“自然是可以的,YD
我在近处的墓地里闲逛，,YD
这时候正好他又睁开眼来叫我干第三杯烧酒了，我也顺便清醒了一下，睁大了双眼，和他真真地干了一杯,YD
有暇还乞以近作见示,YD
一条沙泥和硅石结成的村路，被雨洗得干干净净在那里反射太阳的光线,YD
女学生的方面伊人不便观察，所以只对了一个坐在他对面的一个年纪十六七岁的人，看了几眼,YD
——家庭，家庭，……第三，家庭，……让我看，哦，啊，我对于家庭还是一个完全无用之人！……丝毫没有功利主义的存心，完全沉溺于的盲目之爱的我的祖母，已经死了,YD
我的身体，在这半个月中间，眼见得消瘦了下去，并且因为性欲亢进的结果，持久力也没有了,YD
因此我也更加觉得她的可怜，所以自那时候起到年底止的两三个月中间，我竟为她付了几百块钱的账,YD
“蜜司郑，我是不值得你的爱的，我虽则抱有一种很空很大的理想，我虽则并没有对任何人讲过恋爱，但我晓得，我自己的心是污秽的，真正高尚的人，就不会，不会犯那种自辱的，自辱的手淫了……”,YD
